Caller	Callee
org.apache.commons.codec.digest.MurmurHash3Test.testHash32x86WithTrailingNegativeSignedBytes()	org.apache.commons.codec.digest.MurmurHash3.hash32x86(byte[],int,int,int)
org.apache.commons.codec.binary.Base64Test.testDecodeWithInnerPad()	org.apache.commons.codec.binary.Base64.decodeBase64(String)
org.apache.commons.codec.language.DoubleMetaphone.handleX(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(String)
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest.testDigestPath()	org.apache.commons.codec.digest.DigestUtils.digest(MessageDigest,Path,)
org.apache.commons.codec.net.URLCodec.decode(String,String)	org.apache.commons.codec.net.URLCodec.decode(byte[])
org.apache.commons.codec.digest.MurmurHash3Test.testHash128String()	org.apache.commons.codec.digest.MurmurHash3.hash128(byte[],int,int,int)
org.apache.commons.codec.binary.Base16Test.testByteToStringVariations()	org.apache.commons.codec.binary.BaseNCodec.encode(byte[])
org.apache.commons.codec.binary.HexTest.testDecodeHexCharArrayEmpty()	org.apache.commons.codec.binary.Hex.decodeHex(char[])
org.apache.commons.codec.language.DaitchMokotoffSoundexTest.testSoundexBasic()	org.apache.commons.codec.language.DaitchMokotoffSoundexTest.soundex(String)
org.apache.commons.codec.digest.DigestUtils.sha512_256Hex(byte[])	org.apache.commons.codec.digest.DigestUtils.sha512_256(byte[])
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testIsVowel_CapitalA_ReturnsTrue()	org.apache.commons.codec.StringEncoderAbstractTest.getStringEncoder()
org.apache.commons.codec.language.SoundexTest.testEncodeBatch3()	org.apache.commons.codec.language.Soundex.encode(String)
org.apache.commons.codec.language.ColognePhoneticTest.testAabjoe()	org.apache.commons.codec.language.ColognePhoneticTest.checkEncoding(String,String)
org.apache.commons.codec.digest.MurmurHash2.hash64(byte[],int)	org.apache.commons.codec.digest.MurmurHash2.hash64(byte[],int,int)
org.apache.commons.codec.binary.BinaryCodecTest.testToByteArrayFromString()	org.apache.commons.codec.binary.BinaryCodec.toByteArray(String)
org.apache.commons.codec.binary.Base64Test.testEncodeDecodeSmall()	org.apache.commons.codec.binary.Base64.isBase64(byte[])
org.apache.commons.codec.language.SoundexTest.testWikipediaAmericanSoundex()	org.apache.commons.codec.language.Soundex.encode(String)
org.apache.commons.codec.net.QuotedPrintableCodecTest.testFinalBytes()	org.apache.commons.codec.net.QuotedPrintableCodec.encode(String)
org.apache.commons.codec.digest.MurmurHash3.hash64(long)	org.apache.commons.codec.digest.MurmurHash3.fmix64(long)
org.apache.commons.codec.binary.Base64InputStreamTest.testStrictDecoding()	org.apache.commons.codec.binary.StringUtils.getBytesUtf8(String)
org.apache.commons.codec.digest.Blake3TestVectorsTest.keyedHashTruncatedOutput()	org.apache.commons.codec.digest.Blake3.keyedHash(byte[],byte[])
org.apache.commons.codec.language.DoubleMetaphoneTest.doubleMetaphoneNotEqualTest(boolean)	org.apache.commons.codec.language.DoubleMetaphone.isDoubleMetaphoneEqual(String,String)
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(String)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.appendPrimary(String)
org.apache.commons.codec.net.PercentCodecTest.testPercentEncoderDecoderWithPlusForSpace()	org.apache.commons.codec.net.PercentCodec.decode(byte[])
org.apache.commons.codec.net.PercentCodec.expectedEncodingBytes(byte[])	org.apache.commons.codec.net.PercentCodec.canEncode(byte)
org.apache.commons.codec.digest.HmacUtilsTest.testHmacMd5Hex()	org.apache.commons.codec.digest.HmacUtils.hmacMd5Hex(byte[],InputStream)
org.apache.commons.codec.language.MetaphoneTest.testTranslateToJOfDGEOrDGIOrDGY()	org.apache.commons.codec.language.Metaphone.metaphone(String)
org.apache.commons.codec.binary.Base64Test.testBase64InBuffer(int,int)	org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int)
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testGetEncoding_NoSpace_to_Nothing()	org.apache.commons.codec.StringEncoderAbstractTest.getStringEncoder()
org.apache.commons.codec.net.RFC1522Codec.encodeText(String,String)	org.apache.commons.codec.net.RFC1522Codec.encodeText(String,Charset)
org.apache.commons.codec.digest.HmacUtilsTest.testSha384HMac()	org.apache.commons.codec.digest.HmacUtils.hmacSha384Hex(String,String)
org.apache.commons.codec.digest.XXHash32Test.verifyIncrementalChecksum()	org.apache.commons.codec.digest.XXHash32.reset()
org.apache.commons.codec.binary.BaseNCodec.encode(byte[])	org.apache.commons.codec.binary.BaseNCodec.encode(byte[],int,int)
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLangIllegalArgumentException()	org.apache.commons.codec.language.bm.Rule.getInstance(NameType,RuleType,String)
org.apache.commons.codec.digest.DigestUtils.sha512_224Hex(String)	org.apache.commons.codec.binary.Hex.encodeHexString(byte[])
org.apache.commons.codec.binary.Hex.encode(ByteBuffer)	org.apache.commons.codec.binary.Hex.encodeHexString(ByteBuffer)
org.apache.commons.codec.digest.DigestUtils.sha3_224Hex(InputStream)	org.apache.commons.codec.binary.Hex.encodeHexString(byte[])
org.apache.commons.codec.binary.Base16Test.testDecodeSingleBytesOptimisation()	org.apache.commons.codec.binary.Base16.decode(byte[],int,int,Context)
org.apache.commons.codec.binary.Base16OutputStreamTest.testBase16EmptyOutputStream()	org.apache.commons.codec.binary.Base16OutputStreamTest.testByteByByte(byte[],byte[])
org.apache.commons.codec.binary.BaseNCodec.isInAlphabet(String)	org.apache.commons.codec.binary.BaseNCodec.isInAlphabet(byte[],boolean)
org.apache.commons.codec.language.DoubleMetaphone.conditionL0(String,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,)
org.apache.commons.codec.binary.Base64Test.testUUID()	org.apache.commons.codec.binary.StringUtils.getBytesUtf8(String)
org.apache.commons.codec.language.MetaphoneTest.assertMetaphoneEqual(String[][])	org.apache.commons.codec.StringEncoderAbstractTest.getStringEncoder()
org.apache.commons.codec.digest.UnixCrypt.fourBytesToInt(byte[],int)	org.apache.commons.codec.digest.UnixCrypt.byteToUnsigned(byte)
org.apache.commons.codec.digest.Blake3.EngineState.outputHash(byte[],int,int)	org.apache.commons.codec.digest.Blake3.Output.rootOutputBytes(byte[],int,int)
org.apache.commons.codec.language.DoubleMetaphoneTest.testNTilde()	org.apache.commons.codec.language.DoubleMetaphone.isDoubleMetaphoneEqual(String,String)
org.apache.commons.codec.digest.Blake3.keyedHash(byte[],byte[])	org.apache.commons.codec.digest.Blake3.update(byte[])
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_LongSurnames_MORIARTY_OMUIRCHEARTAIGH_DoesNotSuccessfulMatch()	org.apache.commons.codec.language.MatchRatingApproachEncoder.isEncodeEquals(String,String)
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testOOM()	org.apache.commons.codec.language.bm.BeiderMorseEncoder.setMaxPhonemes(int)
org.apache.commons.codec.digest.HmacUtilsTest.testHmacSha1UpdateWithString()	org.apache.commons.codec.binary.Hex.encodeHexString(byte[])
org.apache.commons.codec.digest.Crypt.crypt(byte[])	org.apache.commons.codec.digest.Crypt.crypt(byte[],String)
org.apache.commons.codec.binary.Base32Test.assertBase32DecodingOfTrailingBits(int)	org.apache.commons.codec.binary.BaseNCodec.encode(byte[])
org.apache.commons.codec.net.QCodec.encode(Object)	org.apache.commons.codec.net.QCodec.encode(String)
org.apache.commons.codec.net.URLCodecTest.testEncodeDecodeNull()	org.apache.commons.codec.net.URLCodec.decode(String)
org.apache.commons.codec.language.ColognePhoneticTest.testVariationsMeyer()	org.apache.commons.codec.StringEncoderAbstractTest.checkEncodingVariations(String,String[])
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testAllChars()	org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.createGenericApproxEncoder()
org.apache.commons.codec.digest.MurmurHash3Test.assertIncrementalHash32(byte[],int,)	org.apache.commons.codec.digest.MurmurHash3.IncrementalHash32x86.add(byte[],int,int)
org.apache.commons.codec.digest.HmacUtils.hmacSha256Hex(byte[],InputStream)	org.apache.commons.codec.digest.HmacUtils.hmacHex(InputStream)
org.apache.commons.codec.digest.Sha256CryptTest.testSha256CryptNullData()	org.apache.commons.codec.digest.Sha2Crypt.sha256Crypt(byte[])
org.apache.commons.codec.digest.DigestUtils.sha512_256(String)	org.apache.commons.codec.digest.DigestUtils.sha512_256(byte[])
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest.testDigestPath()	org.apache.commons.codec.digest.DigestUtils.isAvailable(String)
org.apache.commons.codec.language.ColognePhonetic.CologneInputBuffer.removeNext()	org.apache.commons.codec.language.ColognePhonetic.CologneInputBuffer.getNextChar()
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(char,char)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.appendPrimary(char)
org.apache.commons.codec.net.BCodecTest.testEncodeDecodeNull()	org.apache.commons.codec.net.BCodec.decode(String)
org.apache.commons.codec.digest.DigestUtils.sha1(String)	org.apache.commons.codec.binary.StringUtils.getBytesUtf8(String)
org.apache.commons.codec.binary.StringUtilsTest.testEqualsCS1()	org.apache.commons.codec.binary.StringUtils.equals(CharSequence,CharSequence)
org.apache.commons.codec.net.URLCodecTest.testDecodeInvalidContent()	org.apache.commons.codec.net.URLCodecTest.constructString(int[])
org.apache.commons.codec.digest.Md5Crypt.apr1Crypt(byte[])	org.apache.commons.codec.digest.B64.getRandomSalt(int)
org.apache.commons.codec.digest.HmacAlgorithmsTest.testHmacFailInputStream()	org.apache.commons.codec.digest.HmacUtils.hmac(InputStream)
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest.getTestPath()	org.apache.commons.codec.digest.DigestUtilsTest.getTestPath()
org.apache.commons.codec.binary.Base64.decode(byte[],int,int,Context)	org.apache.commons.codec.binary.Base64.validateCharacter(int,Context)
org.apache.commons.codec.digest.HmacUtilsTest.testSha384HMac()	org.apache.commons.codec.digest.HmacUtils.hmacSha384Hex(byte[],byte[])
org.apache.commons.codec.digest.MurmurHash3Test.testHash128WithOffsetLengthAndSeed()	org.apache.commons.codec.digest.MurmurHash3.hash128(byte[],int,int,int)
org.apache.commons.codec.language.DaitchMokotoffSoundex.Branch.equals(Object)	org.apache.commons.codec.language.DaitchMokotoffSoundex.Branch.toString()
org.apache.commons.codec.language.DoubleMetaphone.handleZ(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(char)
org.apache.commons.codec.digest.DigestUtilsTest.testMd2HexLength()	org.apache.commons.codec.binary.StringUtils.getBytesUtf8(String)
org.apache.commons.codec.digest.PureJavaCrc32Test.checkOnBytes(byte[],boolean)	org.apache.commons.codec.digest.PureJavaCrc32.reset()
org.apache.commons.codec.digest.HmacUtilsTest.testSha256HMac()	org.apache.commons.codec.digest.HmacUtils.hmacSha256Hex(byte[],byte[])
org.apache.commons.codec.digest.DigestUtils.digest(MessageDigest,InputStream)	org.apache.commons.codec.digest.DigestUtils.updateDigest(MessageDigest,InputStream)
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_ZACH_ZAKARIA_SuccessfullyMatched()	org.apache.commons.codec.language.MatchRatingApproachEncoder.isEncodeEquals(String,String)
org.apache.commons.codec.digest.MurmurHash3Test.assertIncrementalHash32x86(byte[],int,)	org.apache.commons.codec.digest.MurmurHash3.IncrementalHash32x86.start(int)
org.apache.commons.codec.binary.Base16Test.testKnownEncodings()	org.apache.commons.codec.binary.BaseNCodec.encode(byte[])
org.apache.commons.codec.net.RFC1522CodecTest.testDecodeInvalid()	org.apache.commons.codec.net.RFC1522CodecTest.assertExpectedDecoderException(String)
org.apache.commons.codec.binary.HexTest.testGetCharsetName()	org.apache.commons.codec.binary.Hex.getCharsetName()
org.apache.commons.codec.net.BCodecTest.testBase64ImpossibleSamplesStrict()	org.apache.commons.codec.net.BCodec.isStrictDecoding()
org.apache.commons.codec.digest.UnixCryptTest.testUnixCryptWithEmptySalt()	org.apache.commons.codec.digest.UnixCrypt.crypt(String,String)
org.apache.commons.codec.language.DoubleMetaphone.handleT(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,)
org.apache.commons.codec.binary.Base32InputStreamTest.testAvailable()	org.apache.commons.codec.binary.StringUtils.getBytesIso8859_1(String)
org.apache.commons.codec.binary.Base64InputStreamTest.testSkipNone()	org.apache.commons.codec.binary.BaseNCodecInputStream.read(byte[],int,int)
org.apache.commons.codec.digest.HmacUtils.getInitializedMac(HmacAlgorithms,byte[])	org.apache.commons.codec.digest.HmacAlgorithms.getName()
org.apache.commons.codec.digest.HmacUtils.hmacHex(String)	org.apache.commons.codec.digest.HmacUtils.hmac(String)
org.apache.commons.codec.language.MetaphoneTest.testWhy()	org.apache.commons.codec.language.Metaphone.metaphone(String)
org.apache.commons.codec.binary.HexTest.testEncodeHexByteString_ByteBufferOfZeroesWithLimit()	org.apache.commons.codec.binary.Hex.encodeHexString(ByteBuffer)
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUsAscii()	org.apache.commons.codec.binary.StringUtils.newStringUsAscii(byte[])
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testOOM()	org.apache.commons.codec.language.bm.BeiderMorseEncoder.setNameType(NameType)
org.apache.commons.codec.binary.Base16Test.testConstructor_LowerCase()	org.apache.commons.codec.binary.StringUtils.newStringUtf8(byte[])
org.apache.commons.codec.net.PercentCodecTest.testSafeCharEncodeDecodeObject()	org.apache.commons.codec.net.PercentCodec.decode(Object)
org.apache.commons.codec.digest.Blake3TestVectorsTest.keyDerivation()	org.apache.commons.codec.digest.Blake3.update(byte[])
org.apache.commons.codec.cli.Digest.println(String,byte[])	org.apache.commons.codec.cli.Digest.println(String,byte[],String)
org.apache.commons.codec.digest.DigestUtils.getShaDigest()	org.apache.commons.codec.digest.DigestUtils.getSha1Digest()
org.apache.commons.codec.binary.Base64InputStreamTest.testReadOutOfBounds()	org.apache.commons.codec.binary.StringUtils.getBytesUtf8(String)
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_STEVEN_STEFAN_SuccessfullyMatched()	org.apache.commons.codec.StringEncoderAbstractTest.getStringEncoder()
org.apache.commons.codec.digest.MurmurHash3.hash128x64Internal(byte[],int,int,long)	org.apache.commons.codec.digest.MurmurHash3.getLittleEndianLong(byte[],int)
org.apache.commons.codec.binary.Base16InputStreamTest.testBase16InputStreamByteByByte()	org.apache.commons.codec.binary.Base16InputStreamTest.testByteByByte(byte[],byte[])
org.apache.commons.codec.binary.HexTest.testEncodeHexPartialInputOverbounds()	org.apache.commons.codec.binary.Hex.encodeHex(byte[],int,int,boolean)
org.apache.commons.codec.binary.Base16InputStreamTest.testSkipNone()	org.apache.commons.codec.binary.BaseNCodecInputStream.read(byte[],int,int)
org.apache.commons.codec.binary.Base64.decodeInteger(byte[])	org.apache.commons.codec.binary.Base64.decodeBase64(byte[])
org.apache.commons.codec.language.bm.Rule.patternAndContextMatches(CharSequence,int)	org.apache.commons.codec.language.bm.Rule.RPattern.isMatch(CharSequence)
org.apache.commons.codec.digest.MurmurHash3Test.testHash64WithPrimitives()	org.apache.commons.codec.digest.MurmurHash3.hash64(short)
org.apache.commons.codec.digest.MurmurHash3Test.testHash32LongLongSeed()	org.apache.commons.codec.digest.MurmurHash3Test.createLongTestData()
org.apache.commons.codec.language.DoubleMetaphone.handleS(String,DoubleMetaphoneResult,int,boolean)	org.apache.commons.codec.language.DoubleMetaphone.handleSC(String,DoubleMetaphoneResult,int)
org.apache.commons.codec.digest.HmacUtils.hmacSha1Hex(String,String)	org.apache.commons.codec.digest.HmacUtils.hmacHex(String)
org.apache.commons.codec.digest.Blake3.ChunkState.update(byte[],int,int)	org.apache.commons.codec.digest.Blake3.compress(int[],int[],int,long,int)
org.apache.commons.codec.language.DoubleMetaphoneTest.testEmpty()	org.apache.commons.codec.StringEncoderAbstractTest.getStringEncoder()
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testgetMinRating_10_Returns3_Successfully()	org.apache.commons.codec.language.MatchRatingApproachEncoder.getMinRating(int)
org.apache.commons.codec.binary.Base32OutputStreamTest.testBase32OutputStreamByteByByte()	org.apache.commons.codec.binary.BaseNTestData.randomData(BaseNCodec,int)
org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64EmptyOutputStreamPemChunkSize()	org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64EmptyOutputStream(int)
org.apache.commons.codec.digest.HmacUtils.hmacHex(File)	org.apache.commons.codec.digest.HmacUtils.hmac(File)
org.apache.commons.codec.binary.Base64Test.testCodec68()	org.apache.commons.codec.binary.Base64.decodeBase64(byte[])
org.apache.commons.codec.language.NysiisTest.testRule2()	org.apache.commons.codec.language.NysiisTest.assertEncodings()
org.apache.commons.codec.binary.Base64Test.testBase64()	org.apache.commons.codec.binary.BaseNCodec.encode(byte[])
org.apache.commons.codec.binary.Base64Test.testUUID()	org.apache.commons.codec.binary.Hex.decodeHex(String)
org.apache.commons.codec.digest.DigestUtils.sha1Hex(byte[])	org.apache.commons.codec.binary.Hex.encodeHexString(byte[])
org.apache.commons.codec.net.PercentCodec.doEncode(byte[],int,boolean)	org.apache.commons.codec.net.PercentCodec.canEncode(byte)
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testisEncodeEquals_CornerCase_FirstNameNull_ReturnsFalse()	org.apache.commons.codec.language.MatchRatingApproachEncoder.isEncodeEquals(String,String)
org.apache.commons.codec.binary.HexTest.testCustomCharset(String,String)	org.apache.commons.codec.binary.HexTest.charsetSanityCheck(String)
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_SurnameCornerCase_Nulls_NoMatch()	org.apache.commons.codec.StringEncoderAbstractTest.getStringEncoder()
org.apache.commons.codec.digest.DigestUtils.getMd2Digest()	org.apache.commons.codec.digest.DigestUtils.getDigest(String)
org.apache.commons.codec.digest.DigestUtils.sha3_256(InputStream)	org.apache.commons.codec.digest.DigestUtils.getSha3_256Digest()
org.apache.commons.codec.language.bm.Rule.getInstance(NameType,RuleType,LanguageSet)	org.apache.commons.codec.language.bm.Rule.getInstanceMap(NameType,RuleType,LanguageSet)
org.apache.commons.codec.binary.Base32OutputStreamTest.testBase32EmptyOutputStream(int)	org.apache.commons.codec.binary.Base32OutputStreamTest.testByteByByte(byte[],byte[],int,byte[])
org.apache.commons.codec.digest.MurmurHash3.hash64(byte[],int,int,int)	org.apache.commons.codec.digest.MurmurHash3.getLittleEndianLong(byte[],int)
org.apache.commons.codec.binary.BaseNCodec.available(Context)	org.apache.commons.codec.binary.BaseNCodec.hasData(Context)
org.apache.commons.codec.digest.HmacUtilsTest.testMd5HMac()	org.apache.commons.codec.digest.HmacUtils.hmacMd5Hex(String,String)
org.apache.commons.codec.binary.Base64Codec13Test.testBinaryDecoder()	org.apache.commons.codec.binary.Base64Codec13Test.utf8(String)
org.apache.commons.codec.language.SoundexTest.testBadCharacters()	org.apache.commons.codec.language.Soundex.encode(String)
org.apache.commons.codec.binary.Base32OutputStreamTest.testWriteOutOfBounds()	org.apache.commons.codec.binary.BaseNCodecOutputStream.write(byte[],int,int)
org.apache.commons.codec.language.bm.BeiderMorseEncoderTest.testInvalidLangIllegalStateException()	org.apache.commons.codec.language.bm.Lang.loadFromResource(String,Languages)
org.apache.commons.codec.net.BCodecTest.testUTF8RoundTrip()	org.apache.commons.codec.net.BCodecTest.constructString(int[])
org.apache.commons.codec.language.DoubleMetaphone.isDoubleMetaphoneEqual(String,String,boolean)	org.apache.commons.codec.binary.StringUtils.equals(CharSequence,CharSequence)
org.apache.commons.codec.binary.Base64InputStreamTest.testMarkSupported()	org.apache.commons.codec.binary.StringUtils.getBytesUtf8(String)
org.apache.commons.codec.language.SoundexTest.testEncodeBasic()	org.apache.commons.codec.language.Soundex.encode(String)
org.apache.commons.codec.binary.BinaryCodecTest.testToAsciiChars()	org.apache.commons.codec.binary.BinaryCodec.toAsciiChars(byte[])
org.apache.commons.codec.language.bm.Lang.guessLanguages(String)	org.apache.commons.codec.language.bm.Languages.LanguageSet.from(Set<String>)
org.apache.commons.codec.binary.Base16OutputStreamTest.testBase16OutputStreamByChunk()	org.apache.commons.codec.binary.Base16OutputStreamTest.testByChunk(byte[],byte[],boolean)
org.apache.commons.codec.binary.HexTest.testGetCharset()	org.apache.commons.codec.binary.Hex.getCharset()
org.apache.commons.codec.net.URLCodecTest.testBasicEncodeDecode()	org.apache.commons.codec.net.URLCodecTest.validateState(URLCodec)
org.apache.commons.codec.digest.DigestUtilsTest.testSha1UpdateWithString()	org.apache.commons.codec.digest.DigestUtils.getSha1Digest()
org.apache.commons.codec.binary.Base32Test.testImpossibleCases(Base32,String[])	org.apache.commons.codec.binary.BaseNCodec.decode(String)
org.apache.commons.codec.net.PercentCodec.decode(Object)	org.apache.commons.codec.net.PercentCodec.decode(byte[])
org.apache.commons.codec.binary.Base16Test.testObjectDecodeWithValidParameter()	org.apache.commons.codec.binary.BaseNCodec.decode(Object)
org.apache.commons.codec.StringEncoderAbstractTest.checkEncodings(String[][])	org.apache.commons.codec.StringEncoderAbstractTest.checkEncoding(String,String)
org.apache.commons.codec.digest.UnixCryptTest.testUnicCryptInvalidSalt()	org.apache.commons.codec.digest.UnixCrypt.crypt(String,String)
org.apache.commons.codec.digest.MessageDigestAlgorithmsTest.testDigestPathStandardOpenOptionRead()	org.apache.commons.codec.digest.MessageDigestAlgorithmsTest.testDigestPath()
org.apache.commons.codec.language.bm.BeiderMorseEncoder.getRuleType()	org.apache.commons.codec.language.bm.PhoneticEngine.getRuleType()
org.apache.commons.codec.binary.Base32OutputStreamTest.testStrictDecoding()	org.apache.commons.codec.binary.StringUtils.getBytesUtf8(String)
org.apache.commons.codec.digest.Blake3.update(byte[],int,int)	org.apache.commons.codec.digest.Blake3.EngineState.inputData(byte[],int,int)
org.apache.commons.codec.language.MatchRatingApproachEncoder.isEncodeEquals(String,String)	org.apache.commons.codec.language.MatchRatingApproachEncoder.cleanName(String)
org.apache.commons.codec.digest.DigestUtils.sha3_256Hex(InputStream)	org.apache.commons.codec.binary.Hex.encodeHexString(byte[])
org.apache.commons.codec.digest.HmacAlgorithmsTest.testAlgorithm()	org.apache.commons.codec.digest.HmacAlgorithms.getName()
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testRemoveDoubleDoubleVowel_BEETLE_NotRemoved()	org.apache.commons.codec.language.MatchRatingApproachEncoder.removeDoubleConsonants(String)
org.apache.commons.codec.language.bm.BeiderMorseEncoder.isConcat()	org.apache.commons.codec.language.bm.PhoneticEngine.isConcat()
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testisEncodeEquals_CornerCase_SecondNameNull_ReturnsFalse()	org.apache.commons.codec.language.MatchRatingApproachEncoder.isEncodeEquals(String,String)
org.apache.commons.codec.language.Caverphone2Test.testSpecificationExamples()	org.apache.commons.codec.StringEncoderAbstractTest.checkEncodings(String[][])
org.apache.commons.codec.digest.DigestUtils.digest(Path,)	org.apache.commons.codec.digest.DigestUtils.updateDigest(MessageDigest,Path,)
org.apache.commons.codec.cli.DigestTest.testEmptyArguments()	org.apache.commons.codec.cli.Digest.main(String[])
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testgetMinRating_7_Returns4_Successfully()	org.apache.commons.codec.StringEncoderAbstractTest.getStringEncoder()
org.apache.commons.codec.binary.Base64Test.testHugeLineSeparator()	org.apache.commons.codec.binary.BaseNCodec.decode(byte[])
org.apache.commons.codec.digest.HmacUtilsTest.testInitializedMacNullAlgo()	org.apache.commons.codec.digest.HmacUtils.getInitializedMac(String,byte[])
org.apache.commons.codec.binary.HexTest.charsetSanityCheck(String)	org.apache.commons.codec.binary.HexTest.log(Throwable)
org.apache.commons.codec.binary.HexTest.testEncodeHexByteArrayHelloWorldLowerCaseHex()	org.apache.commons.codec.binary.Hex.encodeHex(byte[])
org.apache.commons.codec.language.MetaphoneTest.testDiscardOfSilentHAfterG()	org.apache.commons.codec.StringEncoderAbstractTest.getStringEncoder()
org.apache.commons.codec.digest.HmacUtilsTest.testGetHMac()	org.apache.commons.codec.digest.HmacUtils.getHmacSha512(byte[])
org.apache.commons.codec.digest.HmacUtils.hmacSha1Hex(byte[],byte[])	org.apache.commons.codec.digest.HmacUtils.hmacHex(byte[])
org.apache.commons.codec.digest.HmacUtilsTest.testMd5HMac()	org.apache.commons.codec.digest.HmacUtils.hmacMd5Hex(byte[],byte[])
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualXalan()	org.apache.commons.codec.language.MetaphoneTest.assertIsMetaphoneEqual(String,String[])
org.apache.commons.codec.binary.Base64Test.testStringToByteVariations()	org.apache.commons.codec.binary.BaseNCodec.decode(String)
org.apache.commons.codec.binary.Base64Test.testEncodeOverMaxSize()	org.apache.commons.codec.binary.Base64Test.testEncodeOverMaxSize(int)
org.apache.commons.codec.language.DaitchMokotoffSoundex.soundex(String,boolean)	org.apache.commons.codec.language.DaitchMokotoffSoundex.Rule.getReplacements(String,boolean)
org.apache.commons.codec.language.DoubleMetaphone.handleP(String,DoubleMetaphoneResult,int)	org.apache.commons.codec.language.DoubleMetaphone.contains(String,int,int,)
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeObjects()	org.apache.commons.codec.net.QuotedPrintableCodec.decode(Object)
org.apache.commons.codec.language.DoubleMetaphone.doubleMetaphone(String,boolean)	org.apache.commons.codec.language.DoubleMetaphone.handleD(String,DoubleMetaphoneResult,int)
org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.append(char)	org.apache.commons.codec.language.DoubleMetaphone.DoubleMetaphoneResult.appendAlternate(char)
org.apache.commons.codec.digest.DigestUtilsTest.testSha256HexInputStream()	org.apache.commons.codec.digest.DigestUtils.sha256Hex(byte[])
org.apache.commons.codec.language.SoundexTest.testNewInstance()	org.apache.commons.codec.language.Soundex.soundex(String)
org.apache.commons.codec.binary.Base64InputStreamTest.testSkipToEnd()	org.apache.commons.codec.binary.BaseNCodecInputStream.read()
org.apache.commons.codec.language.bm.Rule.parsePhoneme(String)	org.apache.commons.codec.language.bm.Languages.LanguageSet.from(Set<String>)
org.apache.commons.codec.net.QuotedPrintableCodec.encode(Object)	org.apache.commons.codec.net.QuotedPrintableCodec.encode(String)
org.apache.commons.codec.binary.BaseNCodecTest.testIsInAlphabetByteArrayBoolean()	org.apache.commons.codec.binary.BaseNCodec.isInAlphabet(byte[],boolean)
org.apache.commons.codec.digest.MurmurHash3Test.testHash32LongLong()	org.apache.commons.codec.digest.MurmurHash3.hash32(long,long)
org.apache.commons.codec.language.Soundex.soundex(String)	org.apache.commons.codec.language.Soundex.map(char)
org.apache.commons.codec.binary.HexTest.testCustomCharset(String,String)	org.apache.commons.codec.binary.Hex.decode(Object)
org.apache.commons.codec.digest.DigestUtils.digest(MessageDigest,Path,)	org.apache.commons.codec.digest.DigestUtils.updateDigest(MessageDigest,Path,)
org.apache.commons.codec.language.MatchRatingApproachEncoderTest.testCompare_MCGOWAN_MCGEOGHEGAN_SuccessfullyMatched()	org.apache.commons.codec.StringEncoderAbstractTest.getStringEncoder()
org.apache.commons.codec.binary.Base64InputStreamTest.testCodec130()	org.apache.commons.codec.binary.StringUtils.newStringUtf8(byte[])
org.apache.commons.codec.binary.Base64Test.testByteToStringVariations()	org.apache.commons.codec.binary.BaseNCodec.encodeToString(byte[])
org.apache.commons.codec.digest.DigestUtilsTest.testSha3_224()	org.apache.commons.codec.digest.DigestUtils.sha3_224Hex(String)
